state_name,date_local,aqi_o3
Vermont,2021-05-22,52.333333333333336
Iowa,2021-05-22,32.863636363636367
Ohio,2021-05-22,63.749999999999979
Maine,2021-05-22,36.785714285714285
Oregon,2021-05-22,35.6
Indiana,2021-05-22,59.499999999999993
Wyoming,2021-05-22,30.124999999999993
Colorado,2021-05-22,39.970588235294116
Oklahoma,2021-05-22,29.714285714285715
Virginia,2021-05-22,53.391304347826079
Louisiana,2021-05-22,41.545454545454554
Minnesota,2021-05-22,37.875000000000007
South Carolina,2021-05-22,51.733333333333334
Delaware,2021-05-23,56.285714285714285
Hawaii,2021-05-23,20.0
Puerto Rico,2021-05-23,17.0
Iowa,2021-05-23,32.727272727272727
Utah,2021-05-23,45.444444444444443
Maine,2021-05-23,32.928571428571423
Texas,2021-05-23,34.602739726027409
Montana,2021-05-23,31.0
Arkansas,2021-05-23,41.75
Kentucky,2021-05-23,64.172413793103445
Michigan,2021-05-23,32.206896551724128
Oklahoma,2021-05-23,31.714285714285708
Minnesota,2021-05-23,25.466666666666665
Tennessee,2021-05-23,61.826086956521728
Wisconsin,2021-05-23,23.41935483870968
California,2021-05-23,43.237804878048763
South Dakota,2021-05-23,40.142857142857139
Alaska,2021-05-23,31.5
Idaho,2021-05-23,35.6
Nebraska,2021-05-23,35.0
Rhode Island,2021-05-23,41.25
Ohio,2021-05-23,49.442307692307693
Nevada,2021-05-23,46.956521739130437
Georgia,2021-05-23,57.421052631578938
Indiana,2021-05-23,49.578947368421055
Missouri,2021-05-23,44.511627906976749
New York,2021-05-23,36.066666666666663
New Jersey,2021-05-23,44.588235294117652
New Mexico,2021-05-23,56.555555555555564
Connecticut,2021-05-23,38.499999999999993
Mississippi,2021-05-23,41.0
Pennsylvania,2021-05-23,45.551020408163275
Massachusetts,2021-05-23,37.82352941176471
West Virginia,2021-05-23,53.4
North Carolina,2021-05-23,64.4054054054054
South Carolina,2021-05-23,56.86666666666666
Vermont,2021-05-23,27.666666666666668
District Of Columbia,2021-05-23,52.0
Kansas,2021-05-23,31.0
Oregon,2021-05-23,29.8
Alabama,2021-05-23,54.789473684210527
Arizona,2021-05-23,75.7272727272727
Florida,2021-05-23,41.2241379310345
Wyoming,2021-05-23,50.75
Colorado,2021-05-23,62.470588235294109
Illinois,2021-05-23,43.5945945945946
Maryland,2021-05-23,57.5
Virginia,2021-05-23,53.217391304347842
Louisiana,2021-05-23,42.227272727272734
Washington,2021-05-23,32.0
North Dakota,2021-05-23,21.0
New Hampshire,2021-05-23,33.0
Nebraska,2021-05-24,39.75
Vermont,2021-05-24,41.0
Ohio,2021-05-24,45.365384615384627
Texas,2021-05-24,32.402777777777771
Kansas,2021-05-24,33.0
Alabama,2021-05-24,63.052631578947377
Arizona,2021-05-24,92.13636363636364
Florida,2021-05-24,47.396551724137929
Maryland,2021-05-24,27.210526315789473
Louisiana,2021-05-24,41.272727272727273
Wisconsin,2021-05-24,44.645161290322577
Mississippi,2021-05-24,38.7
North Carolina,2021-05-24,55.513513513513516
South Carolina,2021-05-24,60.533333333333331
Alaska,2021-05-24,32.0
Delaware,2021-05-24,32.285714285714285
Hawaii,2021-05-24,17.0
Rhode Island,2021-05-24,37.75
District Of Columbia,2021-05-24,23.333333333333332
Iowa,2021-05-24,39.772727272727266
Utah,2021-05-24,44.555555555555557
Oregon,2021-05-24,23.0
Indiana,2021-05-24,66.21052631578948
Montana,2021-05-24,37.375
Wyoming,2021-05-24,43.708333333333329
Colorado,2021-05-24,75.38235294117645
Michigan,2021-05-24,38.206896551724135
Missouri,2021-05-24,39.232558139534895
New Jersey,2021-05-24,34.470588235294116
South Dakota,2021-05-24,40.571428571428577
New Hampshire,2021-05-24,38.750000000000007
West Virginia,2021-05-24,35.9
Idaho,2021-05-24,36.0
Puerto Rico,2021-05-24,18.0
Maine,2021-05-24,36.071428571428577
Nevada,2021-05-24,47.666666666666671
Georgia,2021-05-24,70.84210526315789
Arkansas,2021-05-24,38.5
Illinois,2021-05-24,56.054054054054049
Kentucky,2021-05-24,62.413793103448278
New York,2021-05-24,37.733333333333348
Oklahoma,2021-05-24,31.428571428571431
Virginia,2021-05-24,30.1304347826087
Minnesota,2021-05-24,53.2
Tennessee,2021-05-24,62.217391304347821
California,2021-05-24,49.424242424242415
New Mexico,2021-05-24,59.699999999999996
Washington,2021-05-24,25.250000000000004
Connecticut,2021-05-24,38.5
North Dakota,2021-05-24,42.0
Pennsylvania,2021-05-24,27.490196078431371
Massachusetts,2021-05-24,37.764705882352949
Nebraska,2021-05-25,42.0
Vermont,2021-05-25,37.666666666666664
Iowa,2021-05-25,35.500000000000007
Maine,2021-05-25,42.285714285714292
Texas,2021-05-25,35.821917808219176
Indiana,2021-05-25,48.216216216216225
Wyoming,2021-05-25,40.391304347826086
Kentucky,2021-05-25,57.206896551724149
Oklahoma,2021-05-25,31.523809523809522
Virginia,2021-05-25,35.304347826086946
Wisconsin,2021-05-25,42.483870967741943
Pennsylvania,2021-05-25,47.865384615384606
Hawaii,2021-05-25,18.0
Idaho,2021-05-25,35.2
Puerto Rico,2021-05-25,17.0
Utah,2021-05-25,44.821428571428584
Kansas,2021-05-25,31.142857142857142
Arizona,2021-05-25,74.204545454545453
Florida,2021-05-25,45.666666666666657
Colorado,2021-05-25,58.085714285714289
Illinois,2021-05-25,40.810810810810814
Missouri,2021-05-25,34.232558139534873
New York,2021-05-25,48.200000000000017
Minnesota,2021-05-25,44.06666666666667
California,2021-05-25,49.585365853658523
New Mexico,2021-05-25,54.449999999999996
Washington,2021-05-25,29.5
Connecticut,2021-05-25,43.916666666666664
Massachusetts,2021-05-25,43.705882352941167
North Carolina,2021-05-25,48.729729729729719
Alaska,2021-05-25,35.5
Delaware,2021-05-25,36.571428571428569
Rhode Island,2021-05-25,38.75
District Of Columbia,2021-05-25,35.333333333333336
Ohio,2021-05-25,72.769230769230774
Nevada,2021-05-25,50.791666666666679
Oregon,2021-05-25,28.333333333333336
Alabama,2021-05-25,46.368421052631582
Georgia,2021-05-25,62.631578947368418
Montana,2021-05-25,30.75
Arkansas,2021-05-25,33.999999999999993
Maryland,2021-05-25,39.150000000000013
Michigan,2021-05-25,52.192307692307686
Louisiana,2021-05-25,36.772727272727288
Tennessee,2021-05-25,64.2608695652174
New Jersey,2021-05-25,41.941176470588232
Mississippi,2021-05-25,40.4
North Dakota,2021-05-25,24.555555555555557
South Dakota,2021-05-25,32.714285714285715
New Hampshire,2021-05-25,45.833333333333336
West Virginia,2021-05-25,49.399999999999991
South Carolina,2021-05-25,52.06666666666667
Hawaii,2021-05-26,18.5
Idaho,2021-05-26,36.8
Rhode Island,2021-05-26,40.75
Puerto Rico,2021-05-26,17.0
District Of Columbia,2021-05-26,60.666666666666664
Iowa,2021-05-26,39.458333333333329
Kansas,2021-05-26,42.428571428571423
Oregon,2021-05-26,36.333333333333336
Florida,2021-05-26,43.155172413793117
Georgia,2021-05-26,48.1578947368421
Indiana,2021-05-26,40.297297297297291
Montana,2021-05-26,25.0
Wyoming,2021-05-26,41.304347826086939
Illinois,2021-05-26,42.861111111111114
Kentucky,2021-05-26,33.068965517241374
Maryland,2021-05-26,57.150000000000006
Missouri,2021-05-26,43.372093023255808
Virginia,2021-05-26,48.999999999999993
Louisiana,2021-05-26,36.272727272727266
New Jersey,2021-05-26,51.882352941176478
Washington,2021-05-26,36.000000000000007
Connecticut,2021-05-26,67.750000000000014
Mississippi,2021-05-26,37.1
North Dakota,2021-05-26,30.499999999999996
Massachusetts,2021-05-26,58.687499999999993
North Carolina,2021-05-26,57.71052631578948
South Carolina,2021-05-26,51.800000000000004
Delaware,2021-05-26,46.571428571428569
Nebraska,2021-05-26,41.5
Alabama,2021-05-26,42.526315789473685
Tennessee,2021-05-26,43.782608695652179
New Mexico,2021-05-26,56.947368421052623
South Dakota,2021-05-26,29.428571428571431
New Hampshire,2021-05-26,63.333333333333336
Alaska,2021-05-26,37.5
Vermont,2021-05-26,43.666666666666664
Ohio,2021-05-26,39.673076923076927
Utah,2021-05-26,50.785714285714285
Maine,2021-05-26,65.142857142857125
Texas,2021-05-26,33.657534246575366
Nevada,2021-05-26,49.291666666666671
Arizona,2021-05-26,66.139534883720941
Arkansas,2021-05-26,33.25
Colorado,2021-05-26,63.142857142857146
Michigan,2021-05-26,36.793103448275872
New York,2021-05-26,51.099999999999994
Oklahoma,2021-05-26,33.095238095238088
Minnesota,2021-05-26,34.266666666666659
Wisconsin,2021-05-26,34.12903225806452
California,2021-05-26,46.18181818181818
Pennsylvania,2021-05-26,44.058823529411768
West Virginia,2021-05-26,40.9
Alaska,2021-05-27,33.0
Hawaii,2021-05-27,19.0
Nebraska,2021-05-27,29.25
Vermont,2021-05-27,31.0
Puerto Rico,2021-05-27,16.0
Iowa,2021-05-27,31.458333333333329
Texas,2021-05-27,28.671232876712324
Arizona,2021-05-27,71.651162790697668
Florida,2021-05-27,43.689655172413786
Arkansas,2021-05-27,33.75
Kentucky,2021-05-27,42.206896551724135
Maryland,2021-05-27,52.7
Missouri,2021-05-27,33.0909090909091
Wisconsin,2021-05-27,32.387096774193537
Washington,2021-05-27,33.0
Connecticut,2021-05-27,38.333333333333329
Mississippi,2021-05-27,40.9
North Dakota,2021-05-27,35.625
New Hampshire,2021-05-27,33.0
South Carolina,2021-05-27,49.666666666666671
Idaho,2021-05-27,43.6
Ohio,2021-05-27,42.019230769230766
Utah,2021-05-27,57.928571428571423
Kansas,2021-05-27,32.428571428571431
Nevada,2021-05-27,71.458333333333314
Oregon,2021-05-27,31.555555555555557
Georgia,2021-05-27,42.315789473684212
Montana,2021-05-27,34.25
New York,2021-05-27,36.100000000000009
Virginia,2021-05-27,45.391304347826086
Minnesota,2021-05-27,28.933333333333334
Pennsylvania,2021-05-27,40.26
South Dakota,2021-05-27,28.571428571428573
West Virginia,2021-05-27,45.300000000000004
North Carolina,2021-05-27,49.499999999999986
Delaware,2021-05-27,52.714285714285715
Rhode Island,2021-05-27,42.75
District Of Columbia,2021-05-27,46.0
Maine,2021-05-27,36.400000000000006
Alabama,2021-05-27,37.94444444444445
Indiana,2021-05-27,40.972972972972983
Wyoming,2021-05-27,43.913043478260875
Colorado,2021-05-27,60.852941176470594
Illinois,2021-05-27,34.55555555555555
Michigan,2021-05-27,33.310344827586206
Oklahoma,2021-05-27,30.238095238095237
Louisiana,2021-05-27,32.090909090909086
Tennessee,2021-05-27,47.217391304347821
California,2021-05-27,52.343373493975882
New Jersey,2021-05-27,45.1764705882353
New Mexico,2021-05-27,59.631578947368418
Massachusetts,2021-05-27,37.294117647058833
Delaware,2021-05-28,33.571428571428577
Hawaii,2021-05-28,20.0
District Of Columbia,2021-05-28,37.666666666666664
Ohio,2021-05-28,27.61538461538462
Texas,2021-05-28,34.347222222222207
Oregon,2021-05-28,35.111111111111114
Alabama,2021-05-28,31.315789473684212
Florida,2021-05-28,40.793103448275858
Arkansas,2021-05-28,31.5
Colorado,2021-05-28,60.771428571428579
Virginia,2021-05-28,40.7391304347826
Massachusetts,2021-05-28,34.764705882352935
North Carolina,2021-05-28,42.631578947368425
Alaska,2021-05-28,30.5
Rhode Island,2021-05-28,37.75
Puerto Rico,2021-05-28,17.0
Iowa,2021-05-28,29.333333333333343
Utah,2021-05-28,57.25
Kansas,2021-05-28,29.142857142857142
Nevada,2021-05-28,69.458333333333343
Wyoming,2021-05-28,46.565217391304351
Kentucky,2021-05-28,30.241379310344826
Maryland,2021-05-28,37.3
Michigan,2021-05-28,31.517241379310349
Missouri,2021-05-28,26.840909090909097
Louisiana,2021-05-28,41.500000000000014
Tennessee,2021-05-28,32.304347826086968
New Jersey,2021-05-28,33.294117647058833
Washington,2021-05-28,32.333333333333329
Connecticut,2021-05-28,36.25
South Dakota,2021-05-28,35.0
Idaho,2021-05-28,43.8
Nebraska,2021-05-28,34.75
Vermont,2021-05-28,31.666666666666668
Maine,2021-05-28,36.066666666666663
Arizona,2021-05-28,76.5813953488372
Georgia,2021-05-28,36.578947368421041
Indiana,2021-05-28,28.2972972972973
Montana,2021-05-28,35.875
Illinois,2021-05-28,30.428571428571431
New York,2021-05-28,31.966666666666669
Oklahoma,2021-05-28,30.238095238095241
Minnesota,2021-05-28,35.93333333333333
Wisconsin,2021-05-28,34.322580645161281
California,2021-05-28,53.957831325301207
New Mexico,2021-05-28,64.210526315789465
Mississippi,2021-05-28,37.0
North Dakota,2021-05-28,34.75
Pennsylvania,2021-05-28,27.560000000000002
New Hampshire,2021-05-28,34.916666666666664
West Virginia,2021-05-28,27.0
South Carolina,2021-05-28,42.6
Rhode Island,2021-05-29,32.5
District Of Columbia,2021-05-29,26.333333333333332
Iowa,2021-05-29,41.750000000000007
Ohio,2021-05-29,31.557692307692314
Utah,2021-05-29,60.357142857142854
Maine,2021-05-29,32.133333333333333
Georgia,2021-05-29,33.05263157894737
Wyoming,2021-05-29,51.304347826086961
Arkansas,2021-05-29,29.125
Michigan,2021-05-29,38.37931034482758
Louisiana,2021-05-29,34.04545454545454
Minnesota,2021-05-29,42.066666666666663
Wisconsin,2021-05-29,37.516129032258071
New Jersey,2021-05-29,28.52941176470588
Mississippi,2021-05-29,32.1
North Carolina,2021-05-29,32.71052631578948
Alaska,2021-05-29,26.5
Delaware,2021-05-29,31.428571428571427
Hawaii,2021-05-29,20.5
Idaho,2021-05-29,46.4
Vermont,2021-05-29,31.0
Texas,2021-05-29,51.563380281690144
Nevada,2021-05-29,71.291666666666671
Oregon,2021-05-29,37.399999999999991
Alabama,2021-05-29,32.15789473684211
Arizona,2021-05-29,56.906976744186039
Indiana,2021-05-29,36.789473684210527
Montana,2021-05-29,35.25
Colorado,2021-05-29,48.857142857142875
Oklahoma,2021-05-29,31.619047619047617
Virginia,2021-05-29,26.173913043478262
Tennessee,2021-05-29,24.086956521739133
South Dakota,2021-05-29,34.571428571428577
West Virginia,2021-05-29,17.9
Nebraska,2021-05-29,37.25
Puerto Rico,2021-05-29,15.0
Kansas,2021-05-29,35.0
Florida,2021-05-29,34.571428571428577
Illinois,2021-05-29,40.685714285714283
Kentucky,2021-05-29,21.586206896551719
Maryland,2021-05-29,29.210526315789476
Missouri,2021-05-29,35.651162790697676
New York,2021-05-29,31.137931034482751
California,2021-05-29,45.109756097560961
New Mexico,2021-05-29,67.894736842105274
Washington,2021-05-29,35.75
Connecticut,2021-05-29,29.416666666666671
North Dakota,2021-05-29,37.25
Pennsylvania,2021-05-29,24.200000000000006
Massachusetts,2021-05-29,31.941176470588236
New Hampshire,2021-05-29,31.166666666666664
South Carolina,2021-05-29,37.857142857142861
Vermont,2021-05-30,27.0
Puerto Rico,2021-05-30,17.0
Iowa,2021-05-30,42.874999999999993
Utah,2021-05-30,49.75
Maine,2021-05-30,29.333333333333336
Texas,2021-05-30,39.535211267605632
Nevada,2021-05-30,53.958333333333336
Arizona,2021-05-30,62.930232558139522
Florida,2021-05-30,36.178571428571431
Montana,2021-05-30,42.5
New York,2021-05-30,26.310344827586206
Louisiana,2021-05-30,33.909090909090907
New Mexico,2021-05-30,51.368421052631582
Pennsylvania,2021-05-30,22.612244897959187
New Hampshire,2021-05-30,28.666666666666668
North Carolina,2021-05-30,26.60526315789474
Alaska,2021-05-30,28.5
Delaware,2021-05-30,23.142857142857142
Hawaii,2021-05-30,18.0
District Of Columbia,2021-05-30,23.0
Ohio,2021-05-30,35.269230769230766
Kansas,2021-05-30,30.571428571428573
Alabama,2021-05-30,35.578947368421048
Wyoming,2021-05-30,48.217391304347828
Arkansas,2021-05-30,38.875
Maryland,2021-05-30,23.94736842105263
Michigan,2021-05-30,44.551724137931032
Oklahoma,2021-05-30,29.0
Virginia,2021-05-30,21.173913043478262
Minnesota,2021-05-30,33.800000000000004
Tennessee,2021-05-30,33.043478260869549
Wisconsin,2021-05-30,45.032258064516128
California,2021-05-30,48.600000000000016
New Jersey,2021-05-30,21.647058823529413
Washington,2021-05-30,37.416666666666664
Connecticut,2021-05-30,23.75
Mississippi,2021-05-30,35.800000000000004
Idaho,2021-05-30,49.6
Nebraska,2021-05-30,32.5
Rhode Island,2021-05-30,29.25
Oregon,2021-05-30,43.5
Georgia,2021-05-30,35.052631578947363
Indiana,2021-05-30,46.205128205128204
Colorado,2021-05-30,41.885714285714279
Illinois,2021-05-30,50.542857142857144
Kentucky,2021-05-30,33.96551724137931
Missouri,2021-05-30,43.255813953488357
North Dakota,2021-05-30,40.875
South Dakota,2021-05-30,36.571428571428569
Massachusetts,2021-05-30,27.058823529411764
West Virginia,2021-05-30,18.9
South Carolina,2021-05-30,28.714285714285712
Alaska,2021-05-31,32.0
Delaware,2021-05-31,35.142857142857139
Nebraska,2021-05-31,46.75
Rhode Island,2021-05-31,18.5
Puerto Rico,2021-05-31,18.0
Kansas,2021-05-31,26.0
Nevada,2021-05-31,52.519999999999996
Oregon,2021-05-31,50.0
Arizona,2021-05-31,52.441860465116257
Wyoming,2021-05-31,49.869565217391305
Colorado,2021-05-31,45.2
Missouri,2021-05-31,47.441860465116278
New York,2021-05-31,36.75
Oklahoma,2021-05-31,29.285714285714285
Minnesota,2021-05-31,44.666666666666664
Tennessee,2021-05-31,41.217391304347821
Mississippi,2021-05-31,43.800000000000004
South Carolina,2021-05-31,33.999999999999993
Hawaii,2021-05-31,17.0
Idaho,2021-05-31,48.0
District Of Columbia,2021-05-31,38.0
Iowa,2021-05-31,43.374999999999993
Maine,2021-05-31,18.866666666666667
Texas,2021-05-31,36.885714285714279
Alabama,2021-05-31,41.10526315789474
Georgia,2021-05-31,35.73684210526315
Maryland,2021-05-31,38.578947368421055
Michigan,2021-05-31,62.448275862068961
Virginia,2021-05-31,34.695652173913054
New Mexico,2021-05-31,46.105263157894733
Washington,2021-05-31,41.833333333333329
South Dakota,2021-05-31,43.571428571428577
West Virginia,2021-05-31,37.500000000000007
North Carolina,2021-05-31,35.131578947368418
Vermont,2021-05-31,24.666666666666668
Ohio,2021-05-31,47.826923076923073
Utah,2021-05-31,54.857142857142854
Florida,2021-05-31,38.618181818181839
Indiana,2021-05-31,45.282051282051277
Montana,2021-05-31,42.25
Arkansas,2021-05-31,41.125
Illinois,2021-05-31,53.142857142857139
Kentucky,2021-05-31,37.172413793103445
Louisiana,2021-05-31,47.227272727272727
Wisconsin,2021-05-31,55.838709677419367
California,2021-05-31,58.073170731707314
New Jersey,2021-05-31,32.0
Connecticut,2021-05-31,22.25
North Dakota,2021-05-31,44.625
Pennsylvania,2021-05-31,38.857142857142861
Massachusetts,2021-05-31,19.588235294117649
New Hampshire,2021-05-31,20.833333333333332
Hawaii,2021-06-01,17.0
Puerto Rico,2021-06-01,16.0
Texas,2021-06-01,31.575342465753423
Alabama,2021-06-01,40.15
Arizona,2021-06-01,58.45238095238097
Indiana,2021-06-01,49.128205128205138
Wyoming,2021-06-01,46.869565217391312
Colorado,2021-06-01,50.885714285714293
Kentucky,2021-06-01,32.896551724137936
Missouri,2021-06-01,38.88636363636364
Oklahoma,2021-06-01,31.250000000000004
New Jersey,2021-06-01,43.882352941176471
New Mexico,2021-06-01,65.94736842105263
Washington,2021-06-01,39.727272727272727
North Dakota,2021-06-01,48.125
West Virginia,2021-06-01,38.9
South Carolina,2021-06-01,42.266666666666673
Alaska,2021-06-01,32.0
Nebraska,2021-06-01,52.75
Rhode Island,2021-06-01,48.25
Vermont,2021-06-01,51.666666666666664
District Of Columbia,2021-06-01,38.666666666666664
Ohio,2021-06-01,50.807692307692314
Utah,2021-06-01,58.678571428571431
Maine,2021-06-01,44.666666666666664
Kansas,2021-06-01,37.714285714285715
Nevada,2021-06-01,60.708333333333336
Florida,2021-06-01,39.586206896551737
Georgia,2021-06-01,40.473684210526322
Maryland,2021-06-01,38.736842105263165
Michigan,2021-06-01,67.448275862068968
Tennessee,2021-06-01,38.565217391304344
California,2021-06-01,59.656441717791381
Connecticut,2021-06-01,46.0
South Dakota,2021-06-01,47.571428571428569
North Carolina,2021-06-01,46.894736842105274
Delaware,2021-06-01,39.142857142857146
Idaho,2021-06-01,46.0
Iowa,2021-06-01,47.375000000000007
Oregon,2021-06-01,56.300000000000011
Montana,2021-06-01,41.874999999999993
Arkansas,2021-06-01,24.625
Illinois,2021-06-01,55.361111111111107
New York,2021-06-01,56.633333333333326
Virginia,2021-06-01,38.1304347826087
Louisiana,2021-06-01,29.772727272727277
Minnesota,2021-06-01,54.333333333333329
Wisconsin,2021-06-01,61.41935483870968
Mississippi,2021-06-01,35.199999999999996
Pennsylvania,2021-06-01,44.620000000000005
Massachusetts,2021-06-01,49.888888888888893
New Hampshire,2021-06-01,50.083333333333336
Nebraska,2021-06-02,60.25
Puerto Rico,2021-06-02,15.0
Utah,2021-06-02,66.925925925925938
Maine,2021-06-02,64.4
Alabama,2021-06-02,34.6
Colorado,2021-06-02,58.2
Illinois,2021-06-02,62.085714285714289
Kentucky,2021-06-02,27.379310344827587
New York,2021-06-02,45.233333333333334
Oklahoma,2021-06-02,39.249999999999986
Minnesota,2021-06-02,59.8
Wisconsin,2021-06-02,84.870967741935473
New Jersey,2021-06-02,40.470588235294123
New Mexico,2021-06-02,61.736842105263165
Washington,2021-06-02,43.0
North Dakota,2021-06-02,58.249999999999993
South Dakota,2021-06-02,58.857142857142861
Alaska,2021-06-02,34.5
District Of Columbia,2021-06-02,42.333333333333336
Ohio,2021-06-02,28.627450980392151
Arizona,2021-06-02,55.558139534883722
Florida,2021-06-02,30.448275862068957
Georgia,2021-06-02,36.0
Arkansas,2021-06-02,25.5
Michigan,2021-06-02,58.551724137931032
California,2021-06-02,57.030674846625772
Connecticut,2021-06-02,47.75
Massachusetts,2021-06-02,53.833333333333329
New Hampshire,2021-06-02,59.333333333333336
West Virginia,2021-06-02,32.9
South Carolina,2021-06-02,27.86666666666666
Delaware,2021-06-02,41.142857142857146
Hawaii,2021-06-02,19.0
Idaho,2021-06-02,50.4
Rhode Island,2021-06-02,44.75
Vermont,2021-06-02,58.666666666666664
Iowa,2021-06-02,64.625
Texas,2021-06-02,42.918918918918919
Kansas,2021-06-02,46.714285714285715
Nevada,2021-06-02,65.750000000000014
Oregon,2021-06-02,40.4
Indiana,2021-06-02,36.179487179487175
Montana,2021-06-02,41.0
Wyoming,2021-06-02,46.083333333333336
Maryland,2021-06-02,44.000000000000007
Missouri,2021-06-02,39.795454545454547
Virginia,2021-06-02,40.909090909090907
Louisiana,2021-06-02,24.363636363636363
Tennessee,2021-06-02,33.565217391304344
Mississippi,2021-06-02,30.5
Pennsylvania,2021-06-02,36.0576923076923
North Carolina,2021-06-02,30.54054054054054
Alaska,2021-06-03,34.0
Idaho,2021-06-03,47.0
Rhode Island,2021-06-03,26.5
Puerto Rico,2021-06-03,13.0
Nevada,2021-06-03,66.25
Arizona,2021-06-03,46.255813953488378
Indiana,2021-06-03,63.307692307692314
Colorado,2021-06-03,57.914285714285718
Illinois,2021-06-03,87.055555555555571
Missouri,2021-06-03,57.727272727272734
New York,2021-06-03,27.103448275862071
Oklahoma,2021-06-03,47.1
New Jersey,2021-06-03,22.058823529411764
Connecticut,2021-06-03,28.166666666666668
Mississippi,2021-06-03,33.8
South Dakota,2021-06-03,56.0
West Virginia,2021-06-03,29.799999999999997
South Carolina,2021-06-03,22.6
Delaware,2021-06-03,26.857142857142854
Hawaii,2021-06-03,15.5
District Of Columbia,2021-06-03,30.0
Kansas,2021-06-03,49.499999999999993
Florida,2021-06-03,26.857142857142858
Montana,2021-06-03,38.25
Wyoming,2021-06-03,50.599999999999994
Kentucky,2021-06-03,35.6551724137931
Maryland,2021-06-03,30.736842105263158
Michigan,2021-06-03,80.0344827586207
Virginia,2021-06-03,26.478260869565215
Louisiana,2021-06-03,23.18181818181818
Tennessee,2021-06-03,32.34782608695653
California,2021-06-03,57.284848484848474
New Mexico,2021-06-03,59.473684210526322
North Carolina,2021-06-03,24.864864864864863
Nebraska,2021-06-03,68.0
Vermont,2021-06-03,32.666666666666664
Iowa,2021-06-03,82.583333333333314
Ohio,2021-06-03,29.288461538461537
Utah,2021-06-03,65.444444444444443
Maine,2021-06-03,38.733333333333334
Texas,2021-06-03,36.653333333333336
Oregon,2021-06-03,30.900000000000002
Alabama,2021-06-03,29.6
Georgia,2021-06-03,35.368421052631568
Arkansas,2021-06-03,41.75
Minnesota,2021-06-03,64.571428571428569
Wisconsin,2021-06-03,85.483870967741964
Washington,2021-06-03,37.333333333333336
North Dakota,2021-06-03,55.749999999999993
Pennsylvania,2021-06-03,27.730769230769234
Massachusetts,2021-06-03,28.111111111111111
New Hampshire,2021-06-03,38.454545454545453
Delaware,2021-06-04,33.0
Hawaii,2021-06-04,17.0
Vermont,2021-06-04,42.333333333333336
District Of Columbia,2021-06-04,43.666666666666664
Iowa,2021-06-04,69.875000000000014
Ohio,2021-06-04,68.942307692307708
Nevada,2021-06-04,66.250000000000014
Oregon,2021-06-04,42.099999999999994
Alabama,2021-06-04,37.199999999999996
Florida,2021-06-04,24.736842105263158
Georgia,2021-06-04,41.8421052631579
Indiana,2021-06-04,83.666666666666671
Illinois,2021-06-04,81.8108108108108
Washington,2021-06-04,44.25
Connecticut,2021-06-04,31.500000000000004
North Dakota,2021-06-04,48.25
South Dakota,2021-06-04,53.571428571428577
West Virginia,2021-06-04,52.4
North Carolina,2021-06-04,38.894736842105267
Alaska,2021-06-04,29.5
Puerto Rico,2021-06-04,14.0
Texas,2021-06-04,34.866666666666653
Wyoming,2021-06-04,47.999999999999986
Maryland,2021-06-04,43.150000000000013
Michigan,2021-06-04,98.482758620689665
Virginia,2021-06-04,38.304347826086953
Louisiana,2021-06-04,24.909090909090903
Minnesota,2021-06-04,70.333333333333343
Wisconsin,2021-06-04,87.967741935483872
California,2021-06-04,51.311377245508979
New Jersey,2021-06-04,31.5625
New Mexico,2021-06-04,60.888888888888893
Massachusetts,2021-06-04,29.166666666666664
South Carolina,2021-06-04,35.071428571428577
Idaho,2021-06-04,46.6
Nebraska,2021-06-04,61.75
Rhode Island,2021-06-04,24.25
Utah,2021-06-04,68.370370370370367
Maine,2021-06-04,34.86666666666666
Kansas,2021-06-04,48.25
Arizona,2021-06-04,56.999999999999979
Montana,2021-06-04,40.874999999999993
Arkansas,2021-06-04,44.375
Colorado,2021-06-04,69.97058823529413
Kentucky,2021-06-04,75.0344827586207
Missouri,2021-06-04,53.295454545454547
New York,2021-06-04,50.285714285714285
Oklahoma,2021-06-04,50.100000000000009
Tennessee,2021-06-04,49.913043478260875
Mississippi,2021-06-04,37.1
Pennsylvania,2021-06-04,49.211538461538467
New Hampshire,2021-06-04,36.6
Alaska,2021-06-05,29.5
Delaware,2021-06-05,97.833333333333329
Hawaii,2021-06-05,19.0
Nebraska,2021-06-05,62.5
Nevada,2021-06-05,57.666666666666671
Oregon,2021-06-05,34.7
Arizona,2021-06-05,50.0
Montana,2021-06-05,45.875
Kentucky,2021-06-05,49.103448275862071
Michigan,2021-06-05,95.206896551724142
Missouri,2021-06-05,44.214285714285715
Tennessee,2021-06-05,43.652173913043477
Wisconsin,2021-06-05,81.548387096774178
Washington,2021-06-05,34.25
North Dakota,2021-06-05,54.374999999999993
Massachusetts,2021-06-05,82.6111111111111
Vermont,2021-06-05,57.0
Iowa,2021-06-05,59.208333333333343
Ohio,2021-06-05,83.365384615384642
Alabama,2021-06-05,34.15
Wyoming,2021-06-05,44.279999999999994
Arkansas,2021-06-05,27.125
Maryland,2021-06-05,94.35
Louisiana,2021-06-05,23.40909090909091
New Mexico,2021-06-05,50.222222222222221
Mississippi,2021-06-05,26.3
South Dakota,2021-06-05,64.714285714285708
New Hampshire,2021-06-05,64.0
North Carolina,2021-06-05,45.60526315789474
South Carolina,2021-06-05,32.000000000000007
Idaho,2021-06-05,50.6
Rhode Island,2021-06-05,112.5
Puerto Rico,2021-06-05,13.0
District Of Columbia,2021-06-05,94.0
